-44.28	44.9792
-108.931	125.15
118.614	145.012
106.288	137.12
73.9474	85.4394
172.134	183.005
90.2945	95.4004
-87.7887	138.695
-37.3958	62.1919
58.667	105.726
68.5381	75.8203
54.4519	152.633
-72.1459	93.6993
-86.0273	110.509
-1.41735	37.6474
59.1262	221.027
48.498	190.511
252.185	256.898
237.257	240.272
17.7822	99.318
155.492	185.955
359.942	385.677
270.153	270.196
244.789	306.646
276.978	310.349
111.894	177.102
27.8913	206.394
132.73	133.404
140.859	140.865
105.458	297.52
57.2566	190.764
-39.3617	42.0749
-24.6435	52.4052
139.677	140.484
53.4944	65.1101
125.018	141.67
238.078	263.653
64.6209	132.621
-60.157	99.6308
118.697	120.94
168.928	171.546
79.8927	236.4
71.5452	210.674
31.4423	83.4455
-29.4282	138.349
-40.7565	68.6176
70.6658	117.14
105.476	107.757
220.679	296.471
61.6797	106.794
-0.859184	10.6135
212.348	220.396
242.939	248.577
126.286	187.973
207.296	330.406
204.934	316.944
-30.7948	279.252
-11.1075	242.707
115.779	164.355
26.9591	220.319
-60.9483	393.623
-89.3744	226.827
-157.961	190.169
-149.121	232.012
-60.913	67.7107
-79.1433	88.4286
24.0755	125.133
42.6794	162.489
-111.823	113.625
-62.6193	63.9886
130.751	134.19
62.016	87.9128
38.2514	161.23
103.003	174.051
-0.795094	148.747
-160.875	226.369
-45.2287	53.5205
40.211	41.3119
-11.7379	186.552
-22.1412	202.426
-93.5749	93.6833
-73.1192	78.6834
43.7107	81.6643
17.1318	40.1792
17.1649	49.1103
147.666	231.29
14.4271	149.448
-155.663	193.984
3.00322	79.0167
76.9029	100.178
-64.4205	204.954
-100.87	270.185
-83.2066	114.727
-201.833	228.149
-203.494	216.465
-73.2671	126.095
-42.6418	109.326
-59.2207	97.6854
-81.154	87.7368
-161.367	211.712
54.3046	121.73
126.807	164.767
53.3626	96.6907
122.165	126.794
197.121	205.207
-17.2837	32.1424
-44.7503	54.8892
157.703	161.442
138.449	148.541
-14.8525	213.112
11.9237	119.771
-46.8571	46.9883
-63.4724	98.6279
2.75601	10.1487
41.4045	130.718
88.8868	110.528
104.114	191.937
-55.2969	55.9601
-37.1556	61.6998
168.069	170.102
101.537	108.763
12.8856	99.2232
103.564	195.066
3.86897	111.531
-125.851	165.988
-47.3229	53.2869
110.54	131.308
12.6666	62.839
-8.47601	108.64
-35.7014	75.1822
-8.74284	88.2518
111.033	113.242
160.325	192.128
173.06	177.936
251.676	305.489
212.275	244.354
29.9538	41.5898
145.347	167.995
298.277	322.297
126.295	249.891
52.6873	299.417
114.811	255.968
-43.5303	203.499
-99.2087	232.585
37.5051	73.2812
47.2798	76.0253
-10.3318	264.283
-39.5631	195.174
-94.3838	95.2699
0.906878	58.5154
94.2239	133.131
27.5797	33.3414
66.3126	176.2
108.289	264.656
-34.8518	152.35
-131.291	171.688
95.0821	128.084
93.1838	147.076
-42.3838	250.691
-53.0396	212.282
-40.6359	78.0402
-122.31	163.16
-33.6291	98.8921
81.9168	91.8835
64.6951	131.412
84.4966	300.676
5.89985	112.28
-36.2055	58.5309
108.353	210.68
130.412	232.249
-26.0855	226.609
23.3571	335.79
-17.2025	302.741
-224.328	318.662
-178.647	257.528
-17.9464	100.016
-136.507	219.44
-213.706	335.974
-184.653	197.81
-218.969	220.852
-174.055	179.426
-53.1505	63.2579
-51.9593	90.9008
-17.0777	140.443
-36.9396	150.565
-153.074	156.019
-64.9787	66.4734
96.1609	121.803
-21.5871	90.8621
-105.63	198.802
-27.7208	171.242
-128.457	154.552
-248.895	260.143
-66.3329	67.5242
17.4047	35.8513
-103.681	188.992
-102.318	178.589
-101.313	120.348
-87.3446	89.9965
18.9696	85.5907
17.9615	18.6835
-27.9778	101.484
1.84309	234.806
-95.6582	160.428
-237.609	239.062
-51.5795	82.1088
5.03053	56.0806
-197.367	225.55
-198.14	221.264
-131.579	135.484
-245.75	253.656
-176.886	188.674
-7.15385	188.73
4.03083	119.133
-37.3648	69.504
-14.9925	84.1738
-27.6018	171.535
90.427	95.8824
167.863	167.888
61.4584	66.7383
67.9625	149.792
100.178	194.242
-85.3199	93.7864
-89.95	98.5133
114.888	122.904
28.4462	83.1506
-125.232	218.344
-49.7377	89.3568
-62.8596	75.4812
-107.264	112.597
31.1128	34.693
71.122	96.1039
15.3303	117.957
8.47424	191.892
-46.4692	50.6675
-30.9189	37.4141
119.5	158.53
49.6173	92.8363
-79.4612	131.171
7.75189	156.579
-56.1158	85.5081
-199.544	199.563
-36.2191	60.2169
130.676	138.154
-31.2312	82.4135
-39.8759	111.816
17.7826	69.9521
39.6295	70.6823
107.146	130.366
187.441	188.064
130.37	144.429
121.88	322.872
59.5196	231.38
-69.7673	109.779
40.0952	182.662
111.306	248.55
-77.0236	224.283
-143.168	311.906
-66.9548	204.954
-212.178	234.297
-218.842	238.467
-17.4484	19.4096
-18.8293	27.0528
-134.919	247.312
-102.905	138.155
-81.1872	96.4252
-48.6311	65.0965
55.9078	128.467
-7.93919	38.6313
-44.8135	197.426
-44.0717	244.572
-157.972	173.732
-190.686	193.595
16.4327	81.7031
-20.0989	113.968
-200.695	252.014
-129.03	174.257
-92.4714	92.476
-160.15	161.866
-46.6451	61.7977
88.7342	91.0437
-11.9258	150.331
-90.0864	280.775
-97.046	111.468
-112.054	121.07
-10.6976	203.714
-50.3712	195.866
-191.406	235.325
-177.146	296.252
-215.67	261.19
-379.414	379.421
-249.079	249.297
-67.8548	72.075
-221.784	222.383
-285.984	292.658
-154.307	181.904
-164.983	231.775
-124.146	136.408
0.845762	100.001
3.1668	106.634
-61.0677	126.779
-88.384	115.902
-153.054	187.398
-76.4363	78.8227
42.5513	80.5985
-91.8459	100.255
-186.226	196.017
-89.8035	109.182
-178.337	190.791
-238.863	251.771
-2.11557	82.8084
25.898	63.1651
-134.283	143.41
-122.453	122.942
-55.9438	148.98
-64.5439	83.4323
0.826282	56.7547
6.23393	34.739
-71.6019	88.0143
-96.9371	204.244
-171.253	173.392
-217.556	255.291
-55.1038	58.4589
-17.1876	48.0218
-226.538	234.02
-160.265	172.712
-44.4192	180.771
-133.269	239.492
-31.7341	178.387
163.189	250.647
106.586	151.188
11.5544	68.7398
47.904	109.417
79.6274	169.457
107.993	115.715
143.773	157.185
41.0382	46.615
-6.19765	165.28
2.30021	141.758
-154.991	161.334
-85.3509	88.2331
106.233	110.173
-28.9967	62.3405
-148.947	167.381
-43.71	48.0883
-8.89201	109.181
-82.0329	88.7489
77.5292	80.7858
130.838	137.886
-7.10108	139.243
-46.9871	165.688
-34.5951	79.3716
-20.6422	34.3637
70.7106	142.355
-2.12851	45.231
-127.354	132.201
-32.9021	101.125
-64.3916	72.0217
-147.917	189.195
52.908	86.1201
174.833	176.342
-25.1177	56.3104
-20.2418	74.0301
95.5969	114.649
76.0082	76.8353
70.4431	149.154
149.21	173.598
37.2146	154.297
-49.7049	334.249
-100.704	186.939
-170.785	170.926
-55.5376	166.774
-26.6051	196.534
-213.956	236.614
-243.28	268.682
-120.861	129.394
-212.001	225.263
